contract_name,file_path,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,failure_reason,error_message
Token,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Token_0xf2051511.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,VERSION_MISMATCH,"Version mismatch: Invalid compilation: 
Invalid solc compilation /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Token_0xf2051511.sol:670:1: Error: Source file requires different compiler version (current compiler is 0.5.17+commit.d19bba13.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.5.11;
^---------------------^
"
OLEToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/OLEToken_0x92cfbec2,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Adminable.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/OLEToken_0x92cfbec2/OLEToken.sol:6:1:
  |
6 | import ""../Adminable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/math/SafeMath.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/OLEToken_0x92cfbec2/OLEToken.sol:7:1:
  |
7 | import ""@openzeppelin/contracts/math/SafeMath.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
FLIP,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/FLIP_0x82618054,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/FLIP_0x82618054/FLIP.sol:5:1:
  |
5 | import ""ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^

Error: Source ""IFLIP.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/FLIP_0x82618054/FLIP.sol:6:1:
  |
6 | import ""IFLIP.sol"";
  | ^^^^^^^^^^^^^^^^^^^

Error: Source ""Shared.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/FLIP_0x82618054/FLIP.sol:7:1:
  |
7 | import ""Shared.sol"";
  | ^^^^^^^^^^^^^^^^^^^^

"
DSToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/DSToken_0x431ad2ff.sol,False,False,False,False,0,0,7,11,0,3,0,3,0,,
InsureToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/InsureToken_0xd83ae04c,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/IERC20.sol"" not found: File not found.
  --> blockchain/contracts/collected/InsureToken_0xd83ae04c/InsureToken.sol:11:1:
   |
11 | import ""@openzeppelin/contracts/token/ERC20/IERC20.sol"";
   | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/InsureToken_0xd83ae04c/interfaces/pool/IOwnership.sol"" not found: File not found.
  --> blockchain/contracts/collected/InsureToken_0xd83ae04c/InsureToken.sol:12:1:
   |
12 | import ""./interfaces/pool/IOwnership.sol"";
   | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
BNB,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/BNB_0xb8c77482.sol,False,False,False,False,0,1,33,9,12,8,0,11,0,,
CErc20,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/CErc20_0xb3319f5d.sol,True,False,False,False,0,31,48,13,6,1,0,5,0,,
RadioToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/RadioToken_0x7a5d3A9D,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/RadioToken_0x7a5d3A9D/RadioToken.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/access/Ownable.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/RadioToken_0x7a5d3A9D/RadioToken.sol:6:1:
  |
6 | import ""@openzeppelin/contracts/access/Ownable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
WasabiToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/WasabiToken_0x896e1455.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,VERSION_MISMATCH,"Version mismatch: Invalid compilation: 
Invalid solc compilation Error: Source file requires different compiler version (current compiler is 0.7.6+commit.7338295f.Linux.g++) - note that nightly builds are considered to be strictly less than the released version
    --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/WasabiToken_0x896e1455.sol:1410:1:
     |
1410 | pragma solidity ^0.6.12;
     | ^^^^^^^^^^^^^^^^^^^^^^^^

"
MainToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/MainToken_0xF063fE1a.sol,False,False,True,False,0,1,49,7,0,0,0,1,0,,
yUSDC,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/yUSDC_0x26ea744e.sol,True,False,False,True,0,8,46,48,55,11,0,17,0,,
MiniMeToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/MiniMeToken_0x5a98fcbe.sol,True,False,False,False,1,2,55,22,12,12,0,12,0,,
ParsiqToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/ParsiqToken_0x362bc847.sol,False,False,True,True,0,0,31,30,18,17,4,7,0,,
ERC20,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/ERC20_0x5d60d8d7.sol,True,True,False,False,2,1,32,11,11,6,0,1,0,,
KanCoin,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/KanCoin_0x1410434b.sol,False,False,False,False,0,0,41,9,19,9,0,5,0,,
ERC1967Proxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/ERC1967Proxy_0x9ce84f6a.sol,True,False,False,True,6,4,34,3,1,0,0,1,0,,
OwnedUpgradeabilityProxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/OwnedUpgradeabilityProxy_0x00000000.sol,False,False,False,False,0,4,13,9,0,2,2,1,0,,
ENA,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/ENA_0x57e114b6,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ENA_0x57e114b6/ENA.sol:4:1:
  |
4 | import ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Burnable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ENA_0x57e114b6/ENA.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Burnable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Permit.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ENA_0x57e114b6/ENA.sol:6:1:
  |
6 | import ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Permit.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/access/Ownable2Step.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ENA_0x57e114b6/ENA.sol:7:1:
  |
7 | import ""@openzeppelin/contracts/access/Ownable2Step.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/ENA_0x57e114b6/interfaces/IENADefinitions.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ENA_0x57e114b6/ENA.sol:8:1:
  |
8 | import ""./interfaces/IENADefinitions.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
PayBtcContract,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/PayBtcContract_0xdcb5645e.sol,False,False,False,False,0,1,17,16,5,8,1,1,0,,
MasterToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/MasterToken_0xe88f8313,False,False,False,False,0,0,17,2,0,0,0,1,0,,
MultichainToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/MultichainToken_0x65ef703f.sol,False,False,False,False,0,0,9,1,0,0,0,1,0,,
AdminUpgradeabilityProxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/AdminUpgradeabilityProxy_0x48c33997,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/utils/Address.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/AdminUpgradeabilityProxy_0x48c33997/UpgradeabilityProxy.sol:6:1:
  |
6 | import '@openzeppelin/contracts/utils/Address.sol';
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
Eul,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Eul_0xd9fcd98c,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Votes.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/Eul_0xd9fcd98c/Eul.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Votes.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/access/AccessControl.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/Eul_0xd9fcd98c/Eul.sol:6:1:
  |
6 | import ""@openzeppelin/contracts/access/AccessControl.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
EURSToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/EURSToken_0xdb25f211.sol,False,False,False,False,0,1,49,28,7,18,1,14,0,,
WETH9,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/WETH9_0xc02aaa39.sol,False,False,False,False,0,0,3,8,1,5,0,3,0,,
ConnextERC20,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/ConnextERC20_0xfe67a445,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/proxy/utils/Initializable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ConnextERC20_0xfe67a445/ConnextERC20.sol:4:1:
  |
4 | import {Initializable} from ""@openzeppelin/contracts/proxy/utils/Initializable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ConnextERC20_0xfe67a445/ConnextERC20.sol:5:1:
  |
5 | import {ERC20} from ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Burnable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ConnextERC20_0xfe67a445/ConnextERC20.sol:6:1:
  |
6 | import {ERC20Burnable} from ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Burnable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Votes.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ConnextERC20_0xfe67a445/ConnextERC20.sol:7:1:
  |
7 | import {ERC20Votes, ERC20Permit} from ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Votes.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/ConnextERC20_0xfe67a445/vendor/ProposedOwnable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ConnextERC20_0xfe67a445/ConnextERC20.sol:9:1:
  |
9 | import {ProposedOwnable} from ""./vend"
JamEth,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/JamEth_0x23894dc9,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/JamEth_0x23894dc9/JamEth.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/access/Ownable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/JamEth_0x23894dc9/JamEth.sol:6:1:
  |
6 | import ""@openzeppelin/contracts/access/Ownable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/JamEth_0x23894dc9/external/UniswapV2Library.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/JamEth_0x23894dc9/UsingLiquidityProtectionService.sol:4:1:
  |
4 | import './external/UniswapV2Library.sol';
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/JamEth_0x23894dc9/external/UniswapV3Library.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/JamEth_0x23894dc9/UsingLiquidityProtectionService.sol:5:1:
  |
5 | import './external/UniswapV3Library.sol';
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
erc20,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/erc20_0x08280964,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/erc20_0x08280964/erc20.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
RevestToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/RevestToken_0x120a3879,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/access/AccessControlEnumerable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/RevestToken_0x120a3879/RevestToken.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/access/AccessControlEnumerable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/security/ReentrancyGuard.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/RevestToken_0x120a3879/RevestToken.sol:6:1:
  |
6 | import ""@openzeppelin/contracts/security/ReentrancyGuard.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/RevestToken_0x120a3879/interfaces/IRevest.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/RevestToken_0x120a3879/RevestToken.sol:7:1:
  |
7 | import ""./interfaces/IRevest.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/RevestToken_0x120a3879/interfaces/IAddressRegistry.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/RevestToken_0x120a3879/RevestToken.sol:8:1:
  |
8 | import ""./interfaces/IAddressRegistry.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/RevestToken_0x120a3879/interfaces/ILockManager.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/RevestToken_0x120a3879/RevestToken.sol:9:1:
  |
9 | import ""./interfaces/ILockManager.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/RevestToken_0x120a3879/interfaces/ITokenVault.sol"" not found: File not found. Searched the following locations: """".
  --> blockchain/contracts/collected"
wLitiCapital,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/wLitiCapital_0x0b63128c.sol,True,False,False,False,0,0,13,3,2,1,0,1,0,,
pStake,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/pStake_0xfb5c6815,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/IERC20.sol"" not found: File not found.
  --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/pStake_0xfb5c6815/pStake.sol:11:1:
   |
11 | import { IERC20 } from ""@openzeppelin/contracts/token/ERC20/IERC20.sol"";
   | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
TwoKeyEconomy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/TwoKeyEconomy_0xe48972fc.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,VERSION_MISMATCH,"Version mismatch: Invalid compilation: 
Invalid solc compilation /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/TwoKeyEconomy_0xe48972fc.sol:257:1: Error: Source file requires different compiler version (current compiler is 0.4.26+commit.4563c3fc.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.4.24;
^---------------------^
"
Brickken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Brickken_0x0A638F07,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/openzeppelin-contracts/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/Brickken_0x0A638F07/Brickken.sol:5:1:
  |
5 | import ""@openzeppelin/openzeppelin-contracts/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/openzeppelin-contracts/contracts/access/AccessControl.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/Brickken_0x0A638F07/Brickken.sol:6:1:
  |
6 | import ""@openzeppelin/openzeppelin-contracts/contracts/access/AccessControl.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/openzeppelin-contracts/contracts/token/ERC20/extensions/draft-ERC20Permit.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/Brickken_0x0A638F07/Brickken.sol:7:1:
  |
7 | import ""@openzeppelin/openzeppelin-contracts/contracts/token/ERC20/extensions/draft-ERC20Permit.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/openzeppelin-contracts/contracts/token/ERC20/extensions/ERC20Votes.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/Brickken_0x0A638F07/Brickken.sol:8:1:
  |
8 | import ""@openzeppelin/openzeppelin-contracts/contracts/token/ERC20/extensions/ERC20Votes.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
TransparentUpgradeableProxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/TransparentUpgradeableProxy_0x238a700e,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/ERC1967/ERC1967Proxy.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/TransparentUpgradeableProxy_0x238a700e/TransparentUpgradeableProxy.sol:6:1:
  |
6 | import ""../ERC1967/ERC1967Proxy.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
TimeToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/TimeToken_0x485d17a6.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,COMPILATION_ERROR,"Compilation error: Invalid compilation: 
Invalid solc compilation Error: Multiple SPDX license identifiers found in source file. Use ""AND"" or ""OR"" to combine multiple licenses. Please see https://spdx.org for more information.
--> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/TimeToken_0x485d17a6.sol

"
AppProxyUpgradeable,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/AppProxyUpgradeable_0xae7ab965.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,VERSION_MISMATCH,"Version mismatch: Invalid compilation: 
Invalid solc compilation /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/AppProxyUpgradeable_0xae7ab965.sol:189:1: Error: Source file requires different compiler version (current compiler is 0.4.26+commit.4563c3fc.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.4.24;
^---------------------^
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/AppProxyUpgradeable_0xae7ab965.sol:222:1: Error: Source file requires different compiler version (current compiler is 0.4.26+commit.4563c3fc.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.4.24;
^---------------------^
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/AppProxyUpgradeable_0xae7ab965.sol:243:1: Error: Source file requires different compiler version (current compiler is 0.4.26+commit.4563c3fc.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.4.24;
^---------------------^
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/AppProxyUpgradeable_0xae7ab965.sol:321:1: Error: Source file requires different compiler version (current compiler is 0.4.26+commit.4563c3fc.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.4.24;
^---------------------^
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/AppProxyUpgradeable_0xae7ab965.sol:361:1: Error: Source file requires different compiler version (current compiler is 0.4.26+commit.4563c3fc.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.4.24;
^---------------------^
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/AppProxyUpgradeable_0xae7ab965.sol:58:5: Warning: Functions in interf"
ENJToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/ENJToken_0xF629cBd9.sol,False,False,True,False,1,0,46,11,0,18,3,3,0,,
IMXToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/IMXToken_0xf57e7e7c.sol,False,False,False,False,0,0,14,3,0,1,1,1,0,,
Bella,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Bella_0xa91ac63d.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,VERSION_MISMATCH,"Version mismatch: Invalid compilation: 
Invalid solc compilation Error: Source file requires different compiler version (current compiler is 0.6.12+commit.27d51765.Linux.g++) - note that nightly builds are considered to be strictly less than the released version
   --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Bella_0xa91ac63d.sol:165:1:
    |
165 | pragma solidity 0.6.10;
    | ^^^^^^^^^^^^^^^^^^^^^^^

"
OxO,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/OxO_0x5a3e6a77.sol,True,True,False,False,4,2,23,25,20,22,1,17,0,,
BicoTokenProxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/BicoTokenProxy_0xf17e6582.sol,True,False,False,True,6,4,43,4,0,0,0,1,0,,
